SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
+125s,2.048,4,10,protocol,7.5,160,0,0,288,0,0,0,0,0,0,0,0,0,0,0,11461.2
+126s,2.048,4,10,protocol,7.5,190,0,0,320,0,0,0,0,0,0,0,0,0,0,0,11354.2
+127s,2.048,4,10,protocol,7.5,200,0,0,312,0,0,0,0,0,0,0,0,0,0,0,11304.7
+128s,2.048,4,10,protocol,7.5,200,0,0,260,0,0,0,0,0,0,0,0,0,0,0,11264.9
+129s,2.048,4,10,protocol,7.5,200,0,0,222,0,0,0,0,0,0,0,0,0,0,0,11232.1
+130s,1.536,3,10,protocol,7.5,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,11055.8
+131s,2.048,4,10,protocol,7.5,200,0,0,192,0,0,0,0,0,0,0,0,0,0,0,11012.5
+132s,1.536,3,10,protocol,7.5,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,10932.8
+133s,1.536,3,10,protocol,7.5,200,0,0,196,0,0,0,0,0,0,0,0,0,0,0,10741.9
+134s,1.536,3,10,protocol,7.5,200,0,0,168,0,0,0,0,0,0,0,0,0,0,0,10604.1
+135s,8.704,17,10,protocol,7.5,200,0,0,150,0,0,0,0,0,0,0,0,0,0,0,10396.2
+136s,7.168,14,10,protocol,7.5,200,0,0,140,0,0,0,0,0,0,0,0,0,0,0,10178.8
+137s,4.096,8,10,protocol,7.5,200,0,0,140,0,0,0,0,0,0,0,0,0,0,0,10031.3
+138s,4.096,8,10,protocol,7.5,200,0,0,140,0,0,0,0,0,0,0,0,0,0,0,9923.66
+139s,4.096,8,10,protocol,7.5,200,0,0,140,0,0,0,0,0,0,0,0,0,0,0,9782.52
+140s,3.072,6,10,protocol,7.5,200,0,0,150,0,0,0,0,0,0,0,0,0,0,0,9590.65
+141s,2.048,4,10,protocol,7.5,200,0,0,164,0,0,0,0,0,0,0,0,0,0,0,9484.72
+142s,2.048,4,10,protocol,7.5,200,0,0,180,0,0,0,0,0,0,0,0,0,0,0,9443.81
+143s,2.048,4,10,protocol,7.5,200,0,0,210,0,0,0,0,0,0,0,0,0,0,0,9406.79
+144s,2.048,4,10,protocol,7.5,200,0,0,240,0,0,0,0,0,0,0,0,0,0,0,9357.48
+145s,2.048,4,10,protocol,7.5,200,0,0,254,0,0,0,0,0,0,0,0,0,0,0,9330.37
+146s,2.048,4,10,protocol,7.5,200,0,0,270,0,0,0,0,0,0,0,0,0,0,0,9299.96
+147s,2.048,4,10,protocol,7.5,210,0,0,322,0,0,0,0,0,0,0,0,0,0,0,9260.61
+148s,2.048,4,10,protocol,7.5,210,0,0,350,0,0,0,0,0,0,0,0,0,0,0,9224.53
+149s,2.048,4,10,protocol,7.5,210,0,0,348,0,0,0,0,0,0,0,0,0,0,0,9164.71
+150s,2.048,4,10,protocol,7.5,210,0,0,330,0,0,0,0,0,0,0,0,0,0,0,9129.53
+151s,2.048,4,10,protocol,7.5,210,0,0,320,0,0,0,0,0,0,0,0,0,0,0,9091.61
+152s,2.048,4,10,protocol,7.5,210,0,0,300,0,0,0,0,0,0,0,0,0,0,0,9039.2
+153s,2.048,4,10,protocol,7.5,210,0,0,298,0,0,0,0,0,0,0,0,0,0,0,9010.94
+154s,2.048,4,10,protocol,7.5,210,0,0,318,0,0,0,0,0,0,0,0,0,0,0,8985.8
+155s,2.048,4,10,protocol,7.5,210,0,0,322,0,0,0,0,0,0,0,0,0,0,0,8960.79
+156s,5.632,11,10,protocol,7.5,210,0,0,318,0,0,0,0,0,0,0,0,0,0,0,8667.21
+157s,4.096,8,10,protocol,7.5,220,0,0,268,0,0,0,0,0,0,0,0,0,0,0,8595.73
+158s,4.096,8,10,protocol,7.5,220,0,0,228,0,0,0,0,0,0,0,0,0,0,0,8543.69
+159s,4.096,8,10,protocol,7.5,220,0,0,220,0,0,0,0,0,0,0,0,0,0,0,8478.65
+160s,4.096,8,10,protocol,7.5,230,0,0,232,0,0,0,0,0,0,0,0,0,0,0,8415.04
+161s,4.096,8,10,protocol,7.5,230,0,0,264,0,0,0,0,0,0,0,0,0,0,0,8331.63
+162s,4.096,8,10,protocol,7.5,230,0,0,280,0,0,0,0,0,0,0,0,0,0,0,8267.97
+163s,4.096,8,10,protocol,7.5,230,0,0,292,0,0,0,0,0,0,0,0,0,0,0,8223.39
+164s,4.096,8,10,protocol,7.5,230,0,0,292,0,0,0,0,0,0,0,0,0,0,0,8180.47
+165s,4.096,8,10,protocol,7.5,230,0,0,270,0,0,0,0,0,0,0,0,0,0,0,8139.17
+166s,4.096,8,10,protocol,7.5,230,0,0,276,0,0,0,0,0,0,0,0,0,0,0,8049.31
+167s,4.096,8,10,protocol,7.5,230,0,0,300,0,0,0,0,0,0,0,0,0,0,0,7829.55
+168s,4.096,8,10,protocol,7.5,240,0,0,374,0,0,0,0,0,0,0,0,0,0,0,7764.63
+169s,3.072,6,10,protocol,7.5,240,0,0,400,0,0,0,0,0,0,0,0,0,0,0,7683.98
+170s,2.048,4,10,protocol,7.5,240,0,0,414,0,0,0,0,0,0,0,0,0,0,0,7482.46
+171s,4.096,8,10,protocol,7.5,240,0,0,444,0,0,0,0,0,0,0,0,0,0,0,7421.83
+172s,4.096,8,10,protocol,7.5,240,0,0,496,0,0,0,0,0,0,0,0,0,0,0,7381.15
+173s,4.096,8,10,protocol,7.5,240,0,0,518,0,0,0,0,0,0,0,0,0,0,0,7347.5
+174s,4.096,8,10,protocol,7.5,240,0,0,508,0,0,0,0,0,0,0,0,0,0,0,7308.12
+175s,4.096,8,10,protocol,7.5,240,0,0,468,0,0,0,0,0,0,0,0,0,0,0,7275.12
+176s,4.096,8,10,protocol,7.5,240,0,0,422,0,0,0,0,0,0,0,0,0,0,0,7242.42
+177s,4.096,8,10,protocol,7.5,240,0,0,374,0,0,0,0,0,0,0,0,0,0,0,7202.32
+178s,4.096,8,10,protocol,7.5,240,0,0,346,0,0,0,0,0,0,0,0,0,0,0,7163.71
+179s,4.096,8,10,protocol,7.5,240,0,0,316,0,0,0,0,0,0,0,0,0,0,0,7126.55
+180s,4.096,8,10,protocol,7.5,240,0,0,294,0,0,0,0,0,0,0,0,0,0,0,7092.49
+181s,4.096,8,10,protocol,7.5,240,0,0,314,0,0,0,0,0,0,0,0,0,0,0,7042.86
+182s,4.096,8,10,protocol,7.5,240,0,0,340,0,0,0,0,0,0,0,0,0,0,0,7002.69
+183s,4.096,8,10,protocol,7.5,240,0,0,356,0,0,0,0,0,0,0,0,0,0,0,6972.38
+184s,4.096,8,10,protocol,7.5,240,0,0,428,0,0,0,0,0,0,0,0,0,0,0,6938.83
+185s,4.096,8,10,protocol,7.5,240,0,0,440,0,0,0,0,0,0,0,0,0,0,0,6909.07
+186s,4.096,8,10,protocol,7.5,240,0,0,456,0,0,0,0,0,0,0,0,0,0,0,6879.57
+187s,4.096,8,10,protocol,7.5,250,0,0,508,0,0,0,0,0,0,0,0,0,0,0,6845.2
+188s,4.096,8,10,protocol,7.5,280,0,0,580,0,0,0,0,0,0,0,0,0,0,0,6796.78
+189s,2.56,5,10,protocol,7.5,280,0,0,578,0,0,0,0,0,0,0,0,0,0,0,6722.48
+190s,2.048,4,10,protocol,7.5,280,0,0,584,0,0,0,0,0,0,0,0,0,0,0,6645.73
+191s,2.048,4,10,protocol,7.5,280,0,0,516,0,0,0,0,0,0,0,0,0,0,0,6624.34
+192s,2.048,4,10,protocol,7.5,280,0,0,500,0,0,0,0,0,0,0,0,0,0,0,6499.21
+193s,2.048,4,10,protocol,7.5,280,0,0,476,0,0,0,0,0,0,0,0,0,0,0,6485.25
+194s,2.048,4,10,protocol,7.5,280,0,0,440,0,0,0,0,0,0,0,0,0,0,0,6475.06
+195s,2.048,4,10,protocol,7.5,280,0,0,440,0,0,0,0,0,0,0,0,0,0,0,6465.72
+196s,2.048,4,10,protocol,7.5,280,0,0,440,0,0,0,0,0,0,0,0,0,0,0,6456.25
+197s,2.048,4,10,protocol,7.5,280,0,0,448,0,0,0,0,0,0,0,0,0,0,0,6448.21
+198s,2.048,4,10,protocol,7.5,280,0,0,472,0,0,0,0,0,0,0,0,0,0,0,6428.21
+199s,2.048,4,10,protocol,7.5,280,0,0,484,0,0,0,0,0,0,0,0,0,0,0,6419.7
+200s,2.048,4,10,protocol,7.5,280,0,0,530,0,0,0,0,0,0,0,0,0,0,0,6402.6
+201s,2.048,4,10,protocol,7.5,280,0,0,568,0,0,0,0,0,0,0,0,0,0,0,6385.13
+202s,2.048,4,10,protocol,7.5,280,0,0,624,0,0,0,0,0,0,0,0,0,0,0,6356.05
+203s,2.048,4,10,protocol,7.5,280,0,0,640,0,0,0,0,0,0,0,0,0,0,0,6349.87
+204s,2.048,4,10,protocol,7.5,280,0,0,642,0,0,0,0,0,0,0,0,0,0,0,6340.81
+205s,2.048,4,10,protocol,7.5,280,0,0,682,0,0,0,0,0,0,0,0,0,0,0,6330.91
+206s,2.048,4,10,protocol,7.5,280,0,0,681,0,0,0,0,0,0,0,0,0,0,0,6324.78
+207s,2.048,4,10,protocol,7.5,280,0,0,672,0,0,0,0,0,0,0,0,0,0,0,6317.95
+208s,2.048,4,10,protocol,7.5,280,0,0,632,0,0,0,0,0,0,0,0,0,0,0,6309.05
+209s,2.048,4,10,protocol,7.5,290,0,0,646,0,0,0,0,0,0,0,0,0,0,0,6299.44
+210s,2.048,4,10,protocol,7.5,290,0,0,626,0,0,0,0,0,0,0,0,0,0,0,6288.26
+211s,2.048,4,10,protocol,7.5,290,0,0,640,0,0,0,0,0,0,0,0,0,0,0,6267.78
+212s,2.048,4,10,protocol,7.5,290,0,0,632,0,0,0,0,0,0,0,0,0,0,0,6242.95
+213s,2.048,4,10,protocol,7.5,290,0,0,654,0,0,0,0,0,0,0,0,0,0,0,6234.22
+214s,2.048,4,10,protocol,7.5,290,0,0,624,0,0,0,0,0,0,0,0,0,0,0,6224.76
+215s,2.048,4,10,protocol,7.5,290,0,0,618,0,0,0,0,0,0,0,0,0,0,0,6217.27
+216s,2.048,4,10,protocol,7.5,300,0,0,656,0,0,0,0,0,0,0,0,0,0,0,6203.51
+217s,2.048,4,10,protocol,7.5,300,0,0,660,0,0,0,0,0,0,0,0,0,0,0,6196.22
+218s,2.048,4,10,protocol,7.5,300,0,0,650,0,0,0,0,0,0,0,0,0,0,0,6187.9
+219s,2.048,4,10,protocol,7.5,300,0,0,628,0,0,0,0,0,0,0,0,0,0,0,6177.19
+220s,2.048,4,10,protocol,7.5,300,0,0,580,0,0,0,0,0,0,0,0,0,0,0,6167.89
